transaction_id,transaction_amount,transaction_frequency_7d,account_age_days,distance_from_home_km,time_since_last_transaction_hours,failed_login_attempts_24h,channel,country,fraud
T000447,46.38,3,371.49,12.01,33.58,0,mobile,FR,0
T001777,12.3,5,522.53,7.9,11.41,0,online,DE,0
T000859,8.89,6,847.54,5.02,24.83,0,mobile,DE,0
T001359,20.58,4,408.72,0.65,0.74,1,card,ES,0
T001862,14.2,1,337.38,20.16,9.26,0,card,FR,0
T000098,14.9,2,742.87,15.74,2.66,0,online,NL,0
T002308,25.98,2,728.23,25.62,5.82,0,mobile,FR,0
T000806,47.23,2,397.06,4.35,1.86,0,card,DE,0
T000738,40.2,3,420.29,16.36,6.41,0,branch,NL,0
T002101,29.7,2,506.12,4.26,1.64,0,card,DE,0
T001886,29.87,4,526.31,3.73,6.09,0,card,DE,0
T002001,20.11,2,718.57,20.64,2.26,0,mobile,FR,0
T000103,21.2,1,494.08,7.95,63.49,0,card,DE,0
T000435,42.97,2,539.77,7.82,10.01,0,mobile,Other,0
T000075,27.89,2,342.54,13.71,7.59,0,online,NL,0
T000578,51.23,2,518.03,14.02,18.62,0,card,Other,0
T001847,26.26,1,512.35,3.35,16.21,1,card,ES,0
T002313,54.75,3,707.52,14.03,18.74,0,online,DE,0
T001231,19.06,5,1224.96,17.71,38.51,0,online,ES,0
T000919,54.59,2,648.96,26.47,16.58,0,online,DE,0
T001327,30.3,2,411.53,10.49,2.66,1,online,FR,0
T002316,31.55,3,603.42,12.02,36.86,0,card,ES,0
T002287,37.85,3,830.05,20.9,2.39,0,mobile,DE,0
T002246,18.33,1,569.43,21.93,20.31,0,mobile,ES,0
T000763,38.75,1,450.96,18.7,6.86,0,online,FR,0
T002116,22.36,4,604.19,14.83,4.39,0,branch,DE,0
T000990,19.78,2,352.88,6.05,0.98,0,online,FR,0
T000389,30.02,2,546.57,7.03,15.68,0,mobile,FR,0
T000236,18.0,4,509.23,6.35,14.52,0,online,FR,0
T002495,161.79,3,115.0,39.7,1.49,1,card,DE,1
T000268,31.3,0,820.07,27.45,5.54,1,mobile,DE,0
T001330,38.79,4,515.19,2.73,12.94,0,online,NL,0
T002304,20.31,1,396.36,8.64,8.28,2,mobile,ES,0
T000118,26.1,1,321.17,7.57,9.03,0,card,ES,0
T000438,14.32,2,656.21,15.51,3.23,0,mobile,ES,0
T000674,12.5,1,363.84,15.25,8.27,0,card,ES,0
T000250,13.54,0,980.86,21.33,35.88,0,mobile,ES,0
T002129,32.53,3,440.49,4.03,10.12,1,online,FR,0
T001575,11.59,2,351.31,6.73,9.76,0,mobile,DE,0
T002497,9.58,6,48.86,24.15,1.63,0,card,DE,1
T000095,10.2,6,536.17,9.83,5.07,2,online,DE,0
T001898,33.09,2,353.85,26.18,5.5,0,card,DE,0
T000034,16.48,5,356.11,5.47,5.8,0,branch,FR,0
T002135,16.62,3,753.13,13.25,9.76,0,card,Other,0
T002285,33.19,5,448.97,4.4,14.15,0,online,ES,0
T000449,47.61,0,432.59,30.51,8.09,0,online,NL,0
T001470,9.76,4,708.78,8.01,58.16,0,online,ES,0
T001796,21.56,2,276.86,11.29,23.95,0,mobile,DE,0
T000717,10.91,2,447.06,5.66,24.28,0,card,ES,0
T001942,27.17,4,310.92,9.68,0.53,0,branch,DE,0
T002176,26.53,1,351.06,12.81,7.3,0,online,DE,0
T000001,30.5,5,237.69,5.66,20.13,0,mobile,DE,0
T000457,46.62,1,744.63,11.19,12.24,0,online,ES,0
T001102,36.15,3,462.15,38.51,19.63,0,card,DE,0
T001109,52.82,2,232.05,19.28,1.85,0,card,FR,0
T001883,20.06,3,249.57,28.67,3.01,2,mobile,DE,0
T000083,21.12,2,370.06,19.31,9.19,0,card,FR,0
T001482,35.16,2,728.41,19.98,1.42,1,card,ES,0
T001977,9.1,4,455.57,34.95,29.69,1,mobile,DE,0
T000677,95.62,4,712.0,18.6,11.86,1,mobile,ES,0
T002043,74.0,5,688.15,21.95,3.11,0,online,DE,0
T002127,86.8,4,220.52,15.99,78.51,0,online,DE,0
T001047,19.19,2,664.87,8.15,2.89,0,mobile,NL,0
T001461,43.8,1,788.61,17.35,11.36,0,mobile,NL,0
T000771,66.75,4,721.69,11.04,15.25,0,mobile,DE,0
T001669,30.12,1,378.83,5.4,33.44,0,online,DE,0
T002025,12.39,4,642.71,6.87,1.53,0,card,FR,0
T001964,22.65,2,616.97,4.15,47.11,0,card,Other,0
T000518,17.66,4,412.65,11.66,8.16,0,mobile,FR,0
T000823,13.61,2,222.35,7.67,0.59,0,mobile,DE,0
T000405,34.35,3,861.05,28.16,0.77,2,online,DE,0
T000385,10.69,2,414.13,6.0,14.04,0,card,NL,0
T001992,34.81,4,471.79,7.69,24.69,0,online,FR,0
T002425,206.48,7,263.34,45.36,12.5,1,mobile,ES,1
T000105,15.43,0,440.08,15.91,11.06,0,card,DE,0
T001634,25.55,1,569.7,9.93,8.72,0,online,NL,0
T002385,37.57,2,315.5,9.32,0.38,0,card,DE,0
T000689,20.04,1,324.3,8.84,44.5,0,card,FR,0
T002211,39.83,2,498.23,5.81,2.56,0,card,FR,0
T000827,26.23,2,523.57,11.96,12.67,1,online,DE,0
T001241,52.06,5,626.06,11.75,8.41,0,mobile,Other,0
T000063,28.21,2,254.78,10.54,7.44,1,card,DE,0
T001306,6.59,2,1135.35,15.36,0.8,0,card,DE,0
T000853,42.51,2,474.62,6.2,7.42,0,mobile,DE,0
T002321,32.48,4,674.32,8.79,5.79,0,branch,NL,0
T000177,61.47,5,657.4,6.1,11.58,0,online,DE,0
T001263,39.95,4,297.67,5.29,9.66,0,card,FR,0
T000224,14.2,2,762.8,33.59,0.3,1,card,FR,0
T000146,20.52,3,626.32,19.6,8.46,1,card,FR,0
T001089,36.94,4,705.25,3.21,6.25,0,card,FR,0
T000374,40.98,2,579.99,8.89,50.16,1,card,Other,0
T001825,15.9,1,206.47,11.19,43.51,1,branch,NL,0
T002110,28.97,3,330.57,16.68,14.49,0,card,ES,0
T001143,8.58,6,389.05,4.33,7.83,1,branch,DE,0
T002393,10.35,4,365.24,7.28,4.36,0,online,FR,0
T002164,36.54,4,227.72,3.73,3.15,1,mobile,DE,0
T001275,18.3,6,945.25,7.81,22.4,0,card,FR,0
T001266,24.2,3,246.2,5.79,7.69,0,card,NL,0
T002234,61.59,3,351.71,31.27,29.01,0,online,Other,0
T001949,15.97,0,668.26,11.16,6.54,0,card,Other,0
T000010,16.13,4,578.32,9.79,11.7,0,card,NL,0
T000450,31.84,5,483.35,1.76,9.23,1,card,DE,0
T001839,58.15,3,923.95,33.49,9.63,0,mobile,DE,0
T000709,22.83,3,547.07,2.44,7.36,1,mobile,ES,0
T000256,39.55,4,238.94,5.18,31.56,0,card,FR,0
T000883,14.0,4,506.3,4.59,1.44,0,mobile,DE,0
T001618,9.71,2,500.52,23.1,6.42,0,card,NL,0
T000390,11.86,3,396.91,23.21,4.84,0,online,DE,0
T002016,28.15,2,876.5,18.85,0.97,0,online,DE,0
T002396,13.63,4,348.76,26.52,25.6,0,mobile,DE,0
T001582,23.71,2,293.15,6.59,1.56,0,online,DE,0
T000909,26.8,4,323.48,2.92,7.87,0,card,DE,0
T000925,23.54,3,324.41,15.61,2.5,0,card,DE,0
T000752,21.88,3,563.97,13.07,6.98,0,online,DE,0
T001890,34.76,0,486.44,13.03,7.97,0,branch,FR,0
T000461,30.65,6,380.08,7.54,42.66,0,branch,DE,0
T001748,30.65,7,890.98,4.48,9.28,0,mobile,ES,0
T001948,15.64,0,504.97,12.33,25.37,0,card,DE,0
T001225,15.71,1,641.7,17.57,22.61,0,online,DE,0
T001169,20.56,2,851.22,12.0,11.24,0,card,NL,0
T000959,25.76,5,487.27,18.9,23.85,0,online,DE,0
T000502,42.2,2,736.74,13.02,18.46,1,online,FR,0
T001728,19.28,4,292.5,21.42,18.53,0,mobile,DE,0
T000740,7.49,4,496.47,11.89,1.09,0,online,DE,0
T000041,38.81,5,773.68,20.76,8.44,0,mobile,ES,0
T000869,18.7,3,495.55,15.98,0.03,0,online,ES,0
T000732,26.63,1,724.41,7.58,5.25,1,card,ES,0
T000540,16.73,3,691.66,8.03,5.53,0,online,DE,0
T001202,19.74,3,454.46,9.66,7.4,0,card,DE,0
T001340,22.93,4,861.82,6.83,20.7,0,mobile,DE,0
T000698,15.18,4,542.22,2.67,0.14,0,card,FR,0
T002345,40.3,4,804.12,31.35,4.22,0,card,Other,0
T002088,19.94,3,939.47,21.71,5.2,1,mobile,DE,0
T002077,25.31,2,498.45,6.12,3.59,0,card,DE,0
T001372,40.69,4,446.77,13.16,40.91,0,card,DE,0
T001146,37.7,1,526.87,24.88,7.41,0,card,DE,0
T001032,28.83,3,346.32,3.96,5.04,1,mobile,NL,0
T000373,41.32,3,419.59,7.24,27.37,0,online,DE,0
T000668,33.62,3,564.34,10.51,6.46,0,online,DE,0
T001432,15.47,5,760.42,8.46,9.21,0,online,NL,0
T002184,14.86,2,259.57,25.3,2.41,0,card,DE,0
T000358,29.92,3,452.21,2.94,14.08,2,card,DE,0
T000968,17.15,2,858.28,6.05,1.76,0,card,ES,0
T000784,42.17,5,980.04,0.68,3.68,0,mobile,Other,0
T000736,28.13,2,454.39,8.51,4.3,0,mobile,NL,0
T001354,31.31,5,886.28,0.34,19.31,0,card,FR,0
T001036,25.77,2,906.31,4.41,1.48,0,mobile,DE,0
T000971,22.08,3,782.31,7.36,9.34,0,card,ES,0
T000471,31.23,2,356.47,3.83,43.6,0,card,ES,0
T000656,30.74,1,265.15,7.06,0.11,2,mobile,DE,0
T002354,28.75,1,479.9,17.7,3.41,1,online,NL,0
T001910,32.77,4,321.45,7.66,13.61,0,online,DE,0
T002331,15.7,6,361.84,5.28,1.82,0,mobile,DE,0
T001397,35.93,11,413.31,3.04,23.85,0,card,ES,0
T001537,38.94,7,297.74,47.5,9.13,0,card,DE,0
T001984,22.45,2,716.33,9.64,6.38,1,mobile,FR,0
T002182,29.34,6,612.03,7.96,6.93,0,online,DE,0
T001550,32.06,2,574.51,15.16,0.37,0,card,ES,0
T001329,24.09,1,681.96,17.7,5.3,0,card,DE,0
T001257,39.49,3,373.65,22.69,6.52,0,card,DE,0
T002162,15.35,2,857.3,1.58,8.87,0,card,NL,0
T001426,15.62,3,661.68,3.34,9.52,0,card,DE,0
T001465,44.42,4,883.04,12.67,15.74,0,mobile,DE,0
T001556,18.25,2,719.1,5.47,16.03,0,card,ES,0
T002156,35.89,4,726.87,17.73,11.54,1,online,DE,0
T001251,43.9,4,415.34,22.23,3.88,0,online,DE,0
T001700,28.85,4,665.1,18.64,11.72,0,card,NL,0
T001253,16.64,5,610.59,4.05,4.96,0,card,FR,0
T002426,32.02,9,108.63,19.49,5.3,2,online,DE,1
T002319,88.14,2,604.84,4.76,16.29,2,online,DE,0
T001237,26.17,1,457.75,2.83,1.51,1,card,FR,0
T000886,30.23,2,439.58,4.17,3.33,0,card,ES,0
T000080,21.76,1,537.59,4.4,12.29,0,card,ES,0
T001173,24.18,5,235.47,8.4,12.89,0,card,DE,0
T000815,18.26,6,180.02,2.18,5.36,0,card,DE,0
T001853,21.88,6,732.25,2.99,5.49,0,card,DE,0
T001971,22.65,2,354.35,10.75,5.65,0,mobile,NL,0
T000672,29.96,2,649.99,5.81,4.16,1,card,DE,0
T002187,24.12,4,732.87,10.43,0.57,0,card,ES,0
T002442,27.46,3,414.82,10.45,26.39,0,online,FR,1
T000058,58.69,2,789.45,36.48,1.88,0,mobile,NL,0
T000134,22.82,3,547.2,4.9,36.05,0,card,FR,0
T001141,66.38,3,371.69,27.98,29.18,0,card,DE,0
T000934,63.82,2,527.05,13.38,16.79,0,online,DE,0
T000929,22.7,1,566.57,5.13,4.0,0,card,FR,0
T000824,8.05,5,503.82,8.44,1.74,0,card,DE,0
T001433,16.0,4,1115.62,13.2,10.11,0,card,NL,0
T001393,19.14,2,556.95,17.25,1.91,0,card,DE,0
T001532,30.57,4,413.8,29.2,3.14,0,mobile,DE,0
T001215,6.0,3,836.54,8.68,8.53,1,card,NL,0
T000505,5.05,3,900.92,12.54,2.41,0,card,ES,0
T002470,31.14,5,107.54,7.86,1.06,0,online,DE,1
T000348,35.69,4,494.04,8.5,5.43,0,online,NL,0
T000387,32.85,2,1080.14,4.77,20.34,0,online,DE,0
T001025,8.09,3,796.98,25.5,17.97,0,mobile,FR,0
T001959,22.03,1,654.38,0.4,16.92,0,card,FR,0
T001385,9.84,3,1183.95,12.77,32.34,0,card,NL,0
T000895,21.73,2,1082.17,4.94,29.81,0,online,NL,0
T000829,50.29,5,713.3,11.5,2.8,1,card,FR,0
T002435,46.07,7,216.86,28.67,18.14,4,card,DE,1
T000476,21.4,2,1055.71,14.47,11.25,0,card,DE,0
T001684,50.69,1,620.34,9.41,19.9,0,online,DE,0
T002141,24.48,5,529.82,15.26,5.69,0,card,FR,0
T002328,57.89,3,266.66,19.19,7.98,1,online,NL,0
T002126,28.68,4,454.04,3.83,5.37,0,online,FR,0
T002090,33.36,2,439.38,6.76,24.77,0,card,NL,0
T000653,64.54,4,1164.67,8.36,0.22,0,card,FR,0
T000173,20.08,2,546.18,8.07,4.72,0,card,FR,0
T001475,23.22,0,458.35,15.45,5.16,0,online,DE,0
T001150,45.45,1,533.76,2.44,4.04,0,card,DE,0
T000039,16.39,4,558.65,23.44,0.78,0,mobile,DE,0
T001555,12.1,2,414.83,6.77,10.8,0,card,DE,0
T002386,18.4,2,420.15,32.01,56.95,0,online,ES,0
T000714,25.62,8,245.2,12.88,3.37,0,online,ES,0
T000091,37.19,3,673.62,16.03,15.26,0,card,DE,0
T000167,43.05,3,454.76,9.78,8.01,1,card,NL,0
T001206,17.8,2,639.11,5.82,7.73,0,mobile,DE,0
T000876,8.78,3,725.92,7.49,9.13,0,online,FR,0
T000445,21.36,6,423.48,4.39,10.53,0,online,DE,0
T002152,38.56,2,522.21,11.97,9.45,0,online,DE,0
T002292,48.32,2,954.07,16.52,29.15,0,card,FR,0
T002484,16.96,5,141.21,10.62,12.67,0,online,DE,1
T001094,28.48,4,504.24,19.86,2.92,0,online,DE,0
T001828,60.79,3,375.25,14.41,32.19,0,card,FR,0
T001156,27.41,1,601.44,31.49,13.68,0,card,DE,0
T001325,29.25,3,552.35,20.69,4.07,0,card,FR,0
T000217,34.67,2,514.07,7.93,8.67,0,online,FR,0
T001351,22.44,3,534.0,14.4,29.21,1,card,FR,0
T000511,10.93,3,260.9,10.33,1.18,0,online,DE,0
T001681,11.3,4,598.21,10.96,8.32,0,branch,FR,0
T000500,11.33,1,408.53,23.05,3.99,0,online,Other,0
T002458,75.68,8,134.4,13.26,2.01,1,online,ES,1
T001857,23.51,4,622.04,9.61,0.07,0,online,DE,0
T001389,31.03,4,650.98,27.36,0.9,0,mobile,FR,0
T001520,8.9,0,402.59,23.1,0.03,0,online,FR,0
T001672,10.71,1,568.45,17.28,17.63,1,mobile,DE,0
T000339,48.69,3,356.84,15.74,2.89,0,online,DE,0
T002332,10.98,5,391.97,14.22,0.81,0,card,DE,0
T001189,36.13,2,696.14,1.43,2.33,0,online,FR,0
T000029,32.36,2,369.5,9.68,1.75,0,card,DE,0
T001541,22.34,4,445.12,3.63,15.14,1,branch,DE,0
T001218,7.48,4,613.83,25.82,1.97,0,card,DE,0
T002031,52.96,0,460.15,14.81,12.55,0,card,NL,0
T000795,9.65,4,475.35,4.96,3.88,0,card,DE,0
T000946,21.21,4,492.74,2.94,5.68,1,online,DE,0
T001417,87.89,4,949.16,19.28,18.54,0,online,FR,0
T000170,25.22,4,644.07,2.21,16.2,0,mobile,DE,0
T002095,27.17,1,1021.37,7.35,19.14,2,online,FR,0
T001677,44.42,7,369.67,12.69,25.33,1,online,ES,0
T001198,15.49,4,501.8,7.64,32.17,0,card,FR,0
T001543,29.38,5,528.55,4.81,6.71,0,card,DE,0
T001254,30.45,2,468.42,3.06,1.16,1,online,DE,0
T001277,18.54,3,1320.93,23.15,16.64,0,online,ES,0
T000913,35.01,1,531.82,26.5,2.51,0,online,DE,0
T000492,31.55,1,691.51,19.3,29.7,0,mobile,ES,0
T000954,13.61,3,1115.58,0.79,1.99,0,card,FR,0
T001098,33.85,3,362.52,4.05,11.13,0,online,DE,0
T001033,19.59,0,371.09,5.03,10.32,0,card,DE,0
T000588,16.27,0,378.13,10.9,2.66,1,mobile,DE,0
T000751,25.95,2,583.41,17.51,14.19,0,card,DE,0
T000658,28.43,2,373.54,22.86,0.11,0,online,NL,0
T001867,22.99,3,704.18,18.29,0.37,0,card,NL,0
T000235,17.27,7,601.95,4.38,5.97,0,online,FR,0
T000733,34.88,3,649.02,9.16,7.37,0,card,NL,0
T002493,43.46,8,213.64,30.24,0.46,3,card,NL,1
T001187,21.67,6,916.49,10.48,2.71,1,card,DE,0
T001157,25.81,1,457.32,21.16,10.31,0,card,DE,0
T002454,121.68,7,110.14,33.1,5.11,2,card,DE,1
T001247,20.56,2,431.37,18.43,22.17,0,mobile,DE,0
T002449,31.95,7,97.08,12.77,17.89,0,card,ES,1
T000935,30.58,2,433.27,5.44,4.44,0,online,DE,0
T001210,30.38,4,329.49,24.19,13.8,0,card,NL,0
T001066,24.95,1,512.18,16.47,3.92,1,online,DE,0
T001717,18.71,5,856.44,22.12,13.36,1,branch,FR,0
T000109,40.94,4,303.47,12.21,25.58,1,card,DE,0
T001063,20.06,4,463.12,7.91,1.65,0,branch,DE,0
T000569,34.87,3,663.24,5.11,0.2,0,card,DE,0
T001168,69.47,6,237.57,8.17,3.06,0,card,ES,0
T001175,24.61,1,421.64,12.86,42.92,1,card,ES,0
T001589,15.0,2,370.12,5.89,1.76,1,card,DE,0
T001508,25.19,2,329.23,1.61,41.13,0,card,DE,0
T001493,18.31,3,315.23,27.19,1.25,0,card,FR,0
T000891,16.31,3,604.09,11.11,4.87,0,mobile,ES,0
T000948,5.15,2,1021.06,16.69,0.67,1,card,ES,0
T001049,15.25,4,501.31,11.89,8.97,0,mobile,NL,0
T002058,9.53,1,585.68,8.25,9.05,0,card,DE,0
T000885,14.14,3,702.0,1.65,4.68,0,card,NL,0
T000144,29.88,2,1119.43,1.09,12.44,0,online,FR,0
T002453,54.17,10,332.76,96.48,7.17,0,online,NL,1
T000851,21.14,3,487.95,2.81,12.6,0,online,DE,0
T000718,37.61,3,497.43,8.47,4.42,1,online,DE,0
T002372,22.62,2,345.94,0.63,11.3,0,branch,NL,0
T000265,33.43,4,395.04,19.95,19.46,0,mobile,DE,0
T000076,37.7,5,432.4,7.29,34.41,0,card,DE,0
T000396,27.83,3,617.18,12.39,5.36,0,online,DE,0
T002118,27.36,5,629.53,17.79,0.54,0,online,DE,0
T002336,27.02,3,465.05,13.49,24.21,0,card,ES,0
T000397,39.18,3,309.25,1.05,2.03,0,card,DE,0
T001366,31.73,2,757.33,18.54,0.46,1,online,DE,0
T002078,26.56,0,672.04,29.61,24.25,1,online,FR,0
T001904,24.01,2,583.72,3.76,2.06,1,card,DE,0
T000596,20.43,4,616.63,11.99,11.44,0,online,ES,0
T001297,10.84,0,766.98,25.73,32.49,0,mobile,DE,0
T001822,39.37,3,669.0,20.11,12.66,0,card,DE,0
T000873,38.41,3,422.45,17.22,43.05,0,online,Other,0
T001549,34.92,5,687.32,31.24,9.0,0,online,NL,0
T000037,24.22,6,550.12,13.61,2.15,1,card,DE,0
T002274,42.5,4,143.6,1.39,2.36,0,online,FR,0
T002124,26.77,9,456.15,7.7,13.72,1,card,DE,0
T000978,20.56,3,838.31,43.16,76.07,0,mobile,DE,0
T001572,22.85,3,337.58,3.17,1.87,0,card,ES,0
T001123,17.07,1,702.79,10.23,9.59,0,mobile,Other,0
T001893,13.8,3,599.07,23.86,14.76,0,online,DE,0
T000676,31.25,0,136.03,20.77,18.49,1,mobile,FR,0
T000729,13.78,5,224.03,26.32,2.2,1,card,DE,0
T000413,17.76,7,711.54,24.66,13.38,0,mobile,ES,0
T001517,17.41,2,936.9,6.72,7.72,0,card,DE,0
T001650,17.61,2,363.66,2.58,12.17,0,mobile,FR,0
T000826,26.21,3,1222.7,6.85,0.59,0,online,DE,0
T000617,38.19,2,567.16,3.69,7.3,1,mobile,DE,0
T000115,26.83,2,604.42,10.5,2.67,1,card,NL,0
T000418,53.53,6,505.44,21.1,6.97,1,online,FR,0
T001626,48.07,3,1020.45,34.18,2.82,0,online,DE,0
T002451,155.18,8,44.81,59.34,3.18,0,online,FR,1
T000090,32.97,0,374.24,20.81,10.88,0,online,FR,0
T002083,13.67,6,510.76,3.94,5.29,0,online,NL,0
T000754,79.58,7,813.24,41.05,3.82,0,card,FR,0
T001631,13.18,4,186.69,15.87,27.11,0,card,DE,0
T000012,39.56,1,677.49,9.82,60.07,1,mobile,DE,0
T000285,14.0,1,591.69,40.31,21.4,0,card,DE,0
T001067,14.3,0,368.53,21.76,10.35,1,card,DE,0
T001192,44.89,4,491.56,26.3,0.0,0,branch,NL,0
T001441,17.89,2,597.06,23.22,2.87,0,online,FR,0
T002338,40.81,2,369.15,3.81,19.09,0,online,DE,0
T002410,19.21,1,482.17,2.16,10.25,0,card,Other,0
T002258,29.54,1,835.14,10.26,3.31,0,card,NL,0
T001569,38.53,3,432.97,8.19,14.21,0,card,DE,0
T002144,32.04,5,734.96,17.94,8.15,0,mobile,ES,0
T001688,29.56,3,359.11,1.17,3.64,1,online,DE,0
T000852,19.7,3,551.53,6.59,8.11,0,card,Other,0
T000896,45.93,1,530.41,5.15,14.32,0,card,DE,0
T000497,9.42,3,585.11,23.93,0.03,0,card,DE,0
T001783,6.75,0,583.64,6.94,3.9,1,mobile,FR,0
T000336,13.21,1,1064.61,11.2,2.12,1,online,NL,0
T000516,31.17,1,722.41,13.62,2.49,0,card,DE,0
T001349,42.68,4,577.96,8.13,8.9,0,online,DE,0
T001016,14.71,4,764.05,17.13,13.81,0,mobile,FR,0
T002432,167.23,9,456.61,8.84,4.94,1,online,ES,1
T001782,27.18,2,552.75,24.63,5.32,0,card,Other,0
T001786,50.25,4,451.34,9.02,0.32,0,card,DE,0
T002071,21.37,6,622.88,21.29,6.02,0,online,FR,0
T000357,29.34,2,558.92,13.49,2.27,0,online,DE,0
T002379,26.4,6,498.18,20.75,0.17,0,online,ES,0
T001313,17.79,3,495.31,2.26,6.26,0,mobile,FR,0
T001636,46.83,4,479.89,13.59,9.75,0,card,DE,0
T000551,31.87,2,949.53,2.64,11.7,0,online,DE,0
T001228,18.78,2,939.17,7.88,30.47,0,card,DE,0
T002231,33.68,2,448.7,20.9,6.25,0,card,DE,0
T000958,88.55,2,241.96,15.94,41.02,0,online,DE,0
T001774,65.91,2,181.89,16.5,2.25,0,online,FR,0
T001009,39.09,2,469.9,14.76,16.22,1,mobile,FR,0
T001093,39.93,4,431.3,22.25,1.52,1,mobile,DE,0
T002225,14.09,1,413.36,30.46,8.86,0,mobile,FR,0
T000997,39.32,2,516.84,9.01,1.72,0,online,ES,0
T001680,22.1,2,150.36,10.04,13.62,1,card,NL,0
T000154,19.74,4,539.65,6.77,51.77,0,card,DE,0
T000581,6.85,3,731.46,4.87,9.75,0,card,FR,0
T001471,27.39,4,649.04,7.91,4.37,1,card,FR,0
T000704,24.99,1,548.57,2.96,9.66,0,card,FR,0
T001213,23.28,5,402.9,17.74,25.32,0,online,Other,0
T000897,17.78,7,208.61,5.34,4.94,0,online,DE,0
T000488,32.68,0,410.87,20.55,40.24,0,branch,ES,0
T000560,15.82,5,616.32,17.01,34.68,0,online,DE,0
T001142,7.2,2,600.83,4.34,2.42,1,card,FR,0
T001120,14.97,5,784.08,12.25,9.84,0,card,DE,0
T000513,27.24,5,394.28,5.17,3.22,0,card,DE,0
T000634,8.89,4,373.78,3.43,17.38,0,card,DE,0
T002151,24.91,4,600.47,4.5,4.27,1,online,DE,0
T001665,49.66,2,358.29,32.09,2.54,0,mobile,FR,0
T001013,19.58,2,246.27,11.26,0.88,0,mobile,DE,0
T001932,20.66,2,390.19,3.31,12.01,0,card,Other,0
T001151,28.54,1,356.54,11.96,11.46,1,online,ES,0
T002341,58.19,0,424.65,2.58,27.11,0,card,FR,0
T000117,29.31,4,229.89,28.52,17.72,0,card,FR,0
T000741,44.74,2,740.37,14.54,3.48,0,online,DE,0
T002305,31.6,3,533.47,15.0,8.27,0,card,DE,0
T001975,12.34,0,562.57,5.71,2.62,0,online,DE,0
T001082,23.73,3,494.33,26.63,21.77,0,mobile,DE,0
T001811,8.81,2,698.44,12.76,13.14,1,card,FR,0
T000831,32.06,8,974.26,2.71,6.64,0,online,FR,0
T000120,22.61,3,783.14,9.25,25.24,1,online,Other,0
T000657,15.99,3,870.06,1.19,5.81,1,card,ES,0
T002378,17.56,3,881.17,15.44,16.17,0,online,DE,0
T002240,21.81,3,463.37,18.55,16.61,0,card,FR,0
T002445,42.38,4,135.12,13.08,1.44,1,card,DE,1
T000636,22.03,2,906.59,1.68,6.98,0,online,DE,0
T000370,41.03,6,254.14,12.43,5.71,0,card,DE,0
T000269,26.56,3,886.48,7.73,6.69,1,online,NL,0
T000047,41.65,3,459.18,28.93,12.42,0,mobile,ES,0
T000992,58.18,3,587.82,8.45,16.02,0,card,FR,0
T000877,25.62,3,490.26,18.0,3.85,0,card,DE,0
T000774,54.21,2,562.22,18.18,3.54,0,card,DE,0
T001220,53.45,1,393.74,14.8,19.94,1,online,DE,0
T001127,68.32,2,754.15,11.37,35.78,2,mobile,DE,0
T000005,8.82,1,291.27,15.83,21.99,0,card,ES,0
T001596,33.08,6,307.84,30.37,0.12,0,card,FR,0
T001078,120.91,2,362.15,15.61,17.13,1,card,Other,0
T000838,56.55,5,529.01,12.04,26.4,0,online,ES,0
T000682,36.37,3,790.91,3.83,2.58,0,card,FR,0
T001716,27.65,1,177.61,17.52,14.32,0,online,DE,0
T001149,45.17,1,695.95,12.6,7.2,1,online,FR,0
T000575,28.63,3,169.96,3.69,10.82,0,mobile,FR,0
T000051,30.24,3,573.36,7.47,23.49,0,card,DE,0
T000854,26.24,4,841.26,12.89,24.4,1,card,NL,0
T001983,26.23,4,534.87,14.99,6.09,0,online,DE,0
T001824,36.76,2,480.18,27.71,2.1,0,mobile,DE,0
T000834,20.93,2,615.13,3.58,24.72,0,card,DE,0
T001116,26.94,1,338.55,7.16,3.57,0,online,ES,0
T001167,99.64,1,525.05,6.12,3.4,0,mobile,ES,0
T001907,26.25,2,574.74,13.74,4.59,0,online,DE,0
T000972,24.33,0,290.34,1.26,15.68,0,card,NL,0
T000400,17.5,4,732.23,10.13,7.55,0,mobile,FR,0
T000020,25.09,3,467.69,0.6,5.94,0,online,ES,0
T000685,20.3,4,300.01,2.2,21.66,1,card,DE,0
T000036,47.99,2,761.05,7.78,21.13,1,card,DE,0
T002363,21.25,2,283.54,1.47,5.2,0,online,FR,0
T000525,55.82,1,224.2,21.08,13.26,1,online,NL,0
T000921,21.65,2,747.52,14.77,6.34,0,online,FR,0
T001842,25.95,2,595.88,11.13,14.28,1,mobile,DE,0
T001891,45.31,2,610.92,19.27,13.28,0,mobile,NL,0
T000538,48.49,5,550.54,8.38,3.54,0,online,DE,0
T001706,73.45,4,424.42,4.94,3.89,0,mobile,DE,0
T002444,288.47,5,124.27,24.01,0.4,2,card,FR,1
T000246,12.7,1,570.1,19.19,0.89,0,card,NL,0
T000785,25.95,5,310.43,17.37,13.07,0,online,ES,0
T001410,34.2,3,585.4,9.18,25.69,0,online,NL,0
T000155,25.04,8,431.56,12.05,8.96,0,card,DE,0
T001687,19.18,4,303.36,8.55,16.2,0,branch,NL,0
T000626,19.23,3,342.64,4.68,21.49,0,mobile,DE,0
T002397,20.23,2,271.57,9.21,13.88,0,mobile,NL,0
T001347,30.87,6,332.61,36.82,17.57,1,online,FR,0
T000570,28.6,1,446.92,28.36,13.83,0,online,Other,0
